Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","54725.41881","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","5637.218565","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","14.671728","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","14.674492","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","2.545002","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","2.547474","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","60031.0359","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","6191.591741","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","9.694978","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","9.834161","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2018","2018","%","3.149999","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2018","2018","%","3.280878","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","64410.16947","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6658.089989","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","7.294783","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","7.534383","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2019","2019","%","1.446405","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2019","2019","%","1.672946","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2016","2016","Millions d’USD","2595.200771","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2016","2016","%","6.570273","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2016","2016","%","28.854122","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6143","Part du valeur ajoutée (industrie manufacturière) US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2016","2016","%","26.984574","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2017","2017","Millions d’USD","2951.812352","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2017","2017","%","13.741194","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2017","2017","%","-1.250998","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6143","Part du valeur ajoutée (industrie manufacturière) US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2017","2017","%","24.937993","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2018","2018","Millions d’USD","2869.551967","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2018","2018","%","-2.786776","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2018","2018","%","-5.187616","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6143","Part du valeur ajoutée (industrie manufacturière) US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2018","2018","%","22.486254","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2019","2019","Millions d’USD","3270.611201","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2019","2019","%","13.976371","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2019","2019","%","5.663809","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6143","Part du valeur ajoutée (industrie manufacturière) US $","22077","Valeur ajoutée (Fabrication de produits alimentaires et boissons)","2019","2019","%","23.464901","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","45473.14037","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","4684.036375","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","-15.88724","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","-15.95223","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","52669.79735","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","5425.470757","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","15.826171","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","15.828963","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","57861.17826","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","5967.79296","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","9.856466","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","9.995855","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","62499.82105","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","6460.616953","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","8.016848","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","8.258061","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2016","2016","Millions d’USD","2945.164084","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2016","2016","%","6.171301","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","3703.937106","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2017","2017","%","6.768221","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2017","2017","%","25.763353","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22010","Valeur ajoutée (Agriculture)","2017","2017","%","4.296464","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2018","2018","Millions d’USD","3514.988569","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2018","2018","%","5.855286","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2018","2018","%","-5.101289","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22010","Valeur ajoutée (Agriculture)","2018","2018","%","-4.024515","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2019","2019","Millions d’USD","3860.801868","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2019","2019","%","5.994087","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2019","2019","%","9.838248","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6182","Croissance annuelle US $, aux prix de 2015","22010","Valeur ajoutée (Agriculture)","2019","2019","%","2.190119","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22073","Production brute (Agriculture)","2016","2016","Millions d’USD","7950.456118","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","9513.54531","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2017","2017","%","19.660371","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22073","Production brute (Agriculture)","2018","2018","Millions d’USD","9483.224859","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2018","2018","%","-0.318708","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6110","Valeur US $","22073","Production brute (Agriculture)","2019","2019","Millions d’USD","10123.14405","E","Valeur estimée",""
"MK","Indicateurs macro","112","Bélarus","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2019","2019","%","6.747907","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","475739.5888","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","42038.215346","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","2.940586","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","2.317194","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2016","2016","%","1.266686","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2016","2016","%","0.653431","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","502764.7206","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","44162.256259","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","5.680656","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","5.052643","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","1.61958","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","1.0157","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","543299.067","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","47455.52332","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","8.062289","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","7.457198","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2018","2018","%","1.792945","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2018","2018","%","1.222959","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","535830.8767","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","46551.21074","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","-1.3746","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","-1.9056","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2019","2019","%","2.240858","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2019","2019","%","1.690393","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","480302.7964","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","42441.438261","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","2.47765","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","1.857062","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","507373.7068","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","44567.104136","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","5.636218","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","5.008468","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","548107.6776","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6119","Valeur US $ par habitant","22011","Revenu national brut","2018","2018","US$","47875.54085","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22011","Revenu national brut","2018","2018","%","8.028396","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2018","2018","%","7.423495","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22011","Revenu national brut","2019","2019","Millions d’USD","541014.4915","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6119","Valeur US $ par habitant","22011","Revenu national brut","2019","2019","US$","47001.546014","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22011","Revenu national brut","2019","2019","%","-1.294123","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2019","2019","%","-1.825556","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2016","2016","Millions d’USD","2810.952718","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2016","2016","%","0.59086","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2016","2016","%","-6.784821","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6182","Croissance annuelle US $, aux prix de 2015","22010","Valeur ajoutée (Agriculture)","2016","2016","%","-8.129815","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","Millions d’USD","3191.688228","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2017","2017","%","0.634827","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2017","2017","%","13.544714","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6182","Croissance annuelle US $, aux prix de 2015","22010","Valeur ajoutée (Agriculture)","2017","2017","%","5.932515","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2018","2018","Millions d’USD","3119.845624","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2018","2018","%","0.574241","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2018","2018","%","-2.250928","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6182","Croissance annuelle US $, aux prix de 2015","22010","Valeur ajoutée (Agriculture)","2018","2018","%","-8.689154","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2019","2019","Millions d’USD","3442.42875","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6103","Part du PIB US $","22010","Valeur ajoutée (Agriculture)","2019","2019","%","0.642447","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22010","Valeur ajoutée (Agriculture)","2019","2019","%","10.339714","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6182","Croissance annuelle US $, aux prix de 2015","22010","Valeur ajoutée (Agriculture)","2019","2019","%","1.94205","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22073","Production brute (Agriculture)","2016","2016","Millions d’USD","10148.38884","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2016","2016","%","-1.581241","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","Millions d’USD","10936.3305","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2017","2017","%","7.764204","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22073","Production brute (Agriculture)","2018","2018","Millions d’USD","11434.71014","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2018","2018","%","4.557101","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6110","Valeur US $","22073","Production brute (Agriculture)","2019","2019","Millions d’USD","11606.96265","E","Valeur estimée",""
"MK","Indicateurs macro","056","Belgique","6129","Croissance annuelle US$","22073","Production brute (Agriculture)","2019","2019","%","1.5064","E","Valeur estimée",""
"MK","Indicateurs macro","084","Belize","6110","Valeur US $","22008","Produit Intérieur Brut","2016","2016","Millions d’USD","2258.430073","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2016","2016","US$","6148.516587","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2016","2016","%","2.171865","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2016","2016","%","0.101797","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2016","2016","%","0.119922","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2016","2016","%","-1.908573","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","Millions d’USD","2286.221544","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6101.585949","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2017","2017","%","1.230566","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2017","2017","%","-0.763284","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","-1.712454","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2017","2017","%","-3.648338","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6110","Valeur US $","22008","Produit Intérieur Brut","2018","2018","Millions d’USD","2315.030002","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2018","2018","US$","6059.241079","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2018","2018","%","1.26009","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2018","2018","%","-0.693998","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2018","2018","%","1.12274","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2018","2018","%","-0.828698","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6110","Valeur US $","22008","Produit Intérieur Brut","2019","2019","Millions d’USD","2416.650736","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2019","2019","US$","6210.952945","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6129","Croissance annuelle US$","22008","Produit Intérieur Brut","2019","2019","%","4.389608","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61290","Croissance annuelle US$ par habitant","22008","Produit Intérieur Brut","2019","2019","%","2.50381","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6182","Croissance annuelle US $, aux prix de 2015","22008","Produit Intérieur Brut","2019","2019","%","4.491847","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61820","Croissance annuelle US $ par habitant, aux prix de 2015","22008","Produit Intérieur Brut","2019","2019","%","2.604202","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6110","Valeur US $","22011","Revenu national brut","2016","2016","Millions d’USD","2118.356626","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6119","Valeur US $ par habitant","22011","Revenu national brut","2016","2016","US$","5767.170304","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6129","Croissance annuelle US$","22011","Revenu national brut","2016","2016","%","1.416465","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2016","2016","%","-0.638298","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6110","Valeur US $","22011","Revenu national brut","2017","2017","Millions d’USD","2131.07281","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6119","Valeur US $ par habitant","22011","Revenu national brut","2017","2017","US$","5687.517007","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6129","Croissance annuelle US$","22011","Revenu national brut","2017","2017","%","0.600285","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","61290","Croissance annuelle US$ par habitant","22011","Revenu national brut","2017","2017","%","-1.38115","X","Ciffre de sources internationales",""
"MK","Indicateurs macro","084","Belize","6110","Valeur US $","22011","Revenu national brut","2018","2018","Millions d’USD","2123.384914","X","Ciffre de sources internationales",""
